noise_level,mean_target_signal_auc,sem_target_signal_auc,mean_target_baseline_auc,sem_target_baseline_auc,mean_other_signal_auc,sem_other_signal_auc,mean_other_baseline_auc,sem_other_baseline_auc,mean_accuracy,sem_accuracy,mean_snr,sem_snr,mean_preference_index,sem_preference_index,mean_target_signal_norm,mean_other_signal_norm
0.0,4505865.463479945,0.0,22.949139579349914,0.0,142146.26272352034,0.0,34.39477303988995,0.0,0.9694178347437977,0.0,196341.3681763656,0.0,0.9388356694875954,0.0,1.0,0.0315469389567035
0.01,4501708.252007671,0.0,22.949139579349914,0.0,101193.06189821094,0.0,34.39477303988995,0.0,0.9780153744351426,0.0,196160.219272813,0.0,0.9560307488702852,0.0,0.9990773778076667,0.022458074418417736
0.05,4126209.902868093,0.0,164.45468451242832,0.0,94218.49931224129,0.0,34.39477303988995,0.0,0.9776756077028657,0.0,25090.254589593424,0.0,0.9553512154057314,0.0,0.9157419226807897,0.02091018919137345
0.1,3464594.9908221993,0.0,100468.93919694074,0.0,104673.46492434575,0.0,1176.1870701513067,0.0,0.9706736923203911,0.0,34.48423979107461,0.0,0.9413473846407822,0.0,0.7689077756321739,0.023230490517909274
0.2,2326194.3552581407,0.0,2124776.1533460873,0.0,66251.46629986199,0.0,175715.34112792113,0.0,0.9723080599347834,0.0,1.0947950218637672,0.0,0.9446161198695667,0.0,0.5162591679915776,0.01470338314289016
0.5,1262455.1047801215,0.0,3629506.5690248716,0.0,44130.96011004117,0.0,490129.7510316382,0.0,0.9662242225782877,0.0,0.34783105658334745,0.0,0.9324484451565754,0.0,0.2801803815520735,0.009794114020430202
